scan_id,timestamp,lat,lon,ssid,mac,rssi
347,2026-02-22 12:24:23,35.51914,11.03802,TP-Link_749A,E8:48:B8:BE:74:9A,-87
347,2026-02-22 12:24:23,35.51914,11.03802,Tenda_A01BC0,50:0F:F5:A0:1B:C1,-89
345,2026-02-22 12:24:03,35.5191,11.03856,ooredoo-8B68A6,98:A9:42:8B:68:A7,-77
345,2026-02-22 12:24:03,35.5191,11.03856,ORANGE_38D8,4C:C5:3E:47:38:D8,-88
344,2026-02-22 12:23:53,35.51903,11.03887,ooredoo-8B68A6,98:A9:42:8B:68:A7,-77
344,2026-02-22 12:23:53,35.51903,11.03887,TT_4718,00:31:92:A1:47:18,-85
344,2026-02-22 12:23:53,35.51903,11.03887,ORANGE_38D8,4C:C5:3E:47:38:D8,-88
343,2026-02-22 12:23:43,35.51899,11.03962,Staffus-Tunisia 2,80:3F:5D:54:61:24,-78
343,2026-02-22 12:23:43,35.51899,11.03962,Fixbox-71C17F,34:BA:9A:71:C1:7F,-79
343,2026-02-22 12:23:43,35.51899,11.03962,wireless,98:A9:42:5D:82:1E,-86
343,2026-02-22 12:23:43,35.51899,11.03962,TT_4718,00:31:92:A1:47:18,-88
343,2026-02-22 12:23:43,35.51899,11.03962,Ooredoo-FEBB60,98:A9:42:FE:BB:62,-88
343,2026-02-22 12:23:43,35.51899,11.03962,ooredoo-8B68A6,98:A9:42:8B:68:A7,-89
342,2026-02-22 12:23:33,35.51891,11.03996,wireless,98:A9:42:5D:82:1E,-56
342,2026-02-22 12:23:33,35.51891,11.03996,Staffus-Tunisia 2,80:3F:5D:54:61:24,-63
342,2026-02-22 12:23:33,35.51891,11.03996,Ooredoo-FEBB60,98:A9:42:FE:BB:62,-74
342,2026-02-22 12:23:33,35.51891,11.03996,Ooredoo-FED078,98:A9:42:FE:D0:7A,-87
341,2026-02-22 12:23:23,35.51875,11.04083,wireless,98:A9:42:5D:82:1E,-71
341,2026-02-22 12:23:23,35.51875,11.04083,Ooredoo-FED078,98:A9:42:FE:D0:7A,-90
340,2026-02-22 12:23:13,35.5189,11.04154,wireless,98:A9:42:5D:82:1E,-78
339,2026-02-22 12:23:03,35.51803,11.04221,wireless,98:A9:42:5D:82:1E,-90
339,2026-02-22 12:23:03,35.51803,11.04221,Fixbox-71C17F,34:BA:9A:71:C1:7F,-90
337,2026-02-22 12:22:43,35.51813,11.04259,ooredoo-6CBE9D,98:A9:42:6C:BE:9E,-77
336,2026-02-22 12:22:33,35.51813,11.04259,Ooredoo 5G_865A04,5C:4D:BF:86:5A:04,-71
336,2026-02-22 12:22:33,35.51813,11.04259,ooredoo-6CBE9D,98:A9:42:6C:BE:9E,-77
335,2026-02-22 12:22:23,35.51855,11.04295,Ooredoo 5G_865A04,5C:4D:BF:86:5A:04,-80
335,2026-02-22 12:22:23,35.51855,11.04295,ooredoo-6CBE9D,98:A9:42:6C:BE:9E,-81
334,2026-02-22 12:22:13,35.51927,11.04331,ooredoo-441CF8,98:A9:42:44:1C:F9,-81
334,2026-02-22 12:22:13,35.51927,11.04331,ooredoo-6CBE9D,98:A9:42:6C:BE:9E,-90
333,2026-02-22 12:22:03,35.51892,11.04344,ooredoo-441CF8,98:A9:42:44:1C:F9,-72
332,2026-02-22 12:21:53,35.5182,11.04355,TP-Link_AP,1C:3B:F3:76:1E:76,-85
331,2026-02-22 12:21:43,35.51806,11.04382,TP-Link_AP,1C:3B:F3:76:1E:76,-85
329,2026-02-22 12:21:23,35.51636,11.04496,ooredoo-8BD2DE,98:A9:42:8B:D2:DF,-83
327,2026-02-22 12:21:03,35.51636,11.04496,Cafe-The-Famous,3C:84:6A:60:BF:80,-85
324,2026-02-22 12:20:33,35.51529,11.04661,Comtrend_0516,D8:B6:B7:5C:05:17,-86
323,2026-02-22 12:20:23,35.51444,11.0462,TOPNET_7DD0,D8:47:32:36:7D:D0,-84
323,2026-02-22 12:20:23,35.51444,11.0462,Comtrend_0516,D8:B6:B7:5C:05:17,-83
322,2026-02-22 12:20:13,35.5145,11.0462,Comtrend_0516,D8:B6:B7:5C:05:17,-83
321,2026-02-22 12:20:04,35.5145,11.0462,BEE_032F,BC:0F:9A:91:03:2F,-81
321,2026-02-22 12:20:04,35.5145,11.0462,Comtrend_0516,D8:B6:B7:5C:05:17,-83
239,2026-02-24 13:11:35,35.51147,11.05246,Ooredoo-317762,FC:3F:FC:31:77:64,-89
238,2026-02-24 13:11:25,35.51141,11.05244,Orange-9AAD,A2:30:51:AD:9A:94,-83
234,2026-02-24 13:10:49,35.51145,11.05231,Ooredoo-317762,FC:3F:FC:31:77:64,-89
300,2026-02-24 13:21:45,35.51911,11.04345,ooredoo-441CF8,98:A9:42:44:1C:F9,-80
298,2026-02-25 14:13:03,35.51242,11.03882,Ooredoo-X16-18D5E3,FC:3F:FC:18:D5:E4,-88
1010,2026-03-01 12:55:46,35.51155,11.05196,TOPNET_3FD3,6C:71:D2:C9:3F:DC,-84
1009,2026-03-01 12:55:41,35.51156,11.05199,TOPNET_3FD3,6C:71:D2:C9:3F:DC,-84
1008,2026-03-01 12:55:36,35.51156,11.05199,TOPNET_3FD3,6C:71:D2:C9:3F:DC,-84
1007,2026-03-01 12:55:31,35.51159,11.05203,TOPNET_3FD3,6C:71:D2:C9:3F:DC,-84
1006,2026-03-01 12:55:26,35.51156,11.05195,TOPNET_3FD3,6C:71:D2:C9:3F:DC,-84
982,2026-03-01 12:53:25,35.51169,11.05071,AP_M32532-8767053BP,28:56:2F:55:FD:0D,-79
979,2026-03-01 12:53:10,35.51188,11.05054,AP_M32532-8767053BP,28:56:2F:55:FD:0D,-79
978,2026-03-01 12:53:05,35.51191,11.05047,[LG_Wall-Mount A/C]df4a,BA:16:5F:88:DF:4A,-88
975,2026-03-01 12:52:50,35.51194,11.05044,[LG_Wall-Mount A/C]df4a,BA:16:5F:88:DF:4A,-88
974,2026-03-01 12:52:45,35.51198,11.05033,AP_M32532-8767053BP,28:56:2F:55:FD:0D,-81
964,2026-03-01 12:51:55,35.51205,11.04984,TOPNET_15EA,EC:7C:2C:D6:15:F0,-86
954,2026-03-01 12:51:04,35.51215,11.04956,Orange-E987,E2:0E:FE:87:E9:BB,-77
954,2026-03-01 12:51:04,35.51215,11.04956,IBEROSTAR,90:E9:5E:83:F8:20,-81
953,2026-03-01 12:50:59,35.51226,11.04949,Orange-E987,E2:0E:FE:87:E9:BB,-77
952,2026-03-01 12:50:54,35.51221,11.04927,Orange-E987,E2:0E:FE:87:E9:BB,-77
952,2026-03-01 12:50:54,35.51221,11.04927,IBEROSTAR,90:E9:5E:83:F8:20,-81
944,2026-03-01 12:50:14,35.51254,11.04909,ooredoo-440734,98:A9:42:44:07:35,-83
943,2026-03-01 12:50:09,35.51256,11.04881,ooredoo-440734,98:A9:42:44:07:35,-83
942,2026-03-01 12:50:04,35.51274,11.04887,ooredoo-440734,98:A9:42:44:07:35,-83
934,2026-03-01 12:49:24,35.51269,11.0491,Wifi_EXT,30:16:9D:66:58:30,-80
911,2026-03-01 12:47:28,35.51357,11.04775,DIRECT-epson-026d-0-001,66:C6:D2:BB:A9:E7,-66
911,2026-03-01 12:47:28,35.51357,11.04775,The view,9A:A9:42:9E:BD:1E,-86
911,2026-03-01 12:47:28,35.51357,11.04775,Ooredoo-FEBD1C_iot,C2:A4:76:AD:49:BA,-88
910,2026-03-01 12:47:23,35.51358,11.04774,DIRECT-epson-026d-0-001,66:C6:D2:BB:A9:E7,-66
910,2026-03-01 12:47:23,35.51358,11.04774,The view,9A:A9:42:9E:BD:1E,-86
905,2026-03-01 12:46:58,35.51363,11.04768,Ooredoo-FEBD1C,98:A9:42:FE:BD:1E,-86
905,2026-03-01 12:46:58,35.51363,11.04768,The view,9A:A9:42:9E:BD:1E,-86
904,2026-03-01 12:46:53,35.51382,11.04744,The view,9A:A9:42:9E:BD:1E,-84
904,2026-03-01 12:46:53,35.51382,11.04744,Ooredoo-FEBD1C,98:A9:42:FE:BD:1E,-86
900,2026-03-01 12:46:33,35.51511,11.04623,Ooredoo 5G_0CF9E2,5C:7D:AE:0C:F9:E2,-79
899,2026-03-01 12:46:28,35.51395,11.04752,Ooredoo 5G_0CF9E2,5C:7D:AE:0C:F9:E2,-81
898,2026-03-01 12:46:23,35.51384,11.04757,Ooredoo 5G_0CF9E2,5C:7D:AE:0C:F9:E2,-83
898,2026-03-01 12:46:23,35.51384,11.04757,Ooredoo-3275C6,FC:3F:FC:32:75:C8,-87
897,2026-03-01 12:46:18,35.51368,11.04762,Ooredoo 5G_0CF9E2,5C:7D:AE:0C:F9:E2,-81
897,2026-03-01 12:46:18,35.51368,11.04762,Ooredoo-3275C6,FC:3F:FC:32:75:C8,-86
896,2026-03-01 12:46:13,35.51381,11.04761,Ooredoo-3275C6,FC:3F:FC:32:75:C8,-87
880,2026-03-01 12:44:52,35.51424,11.0461,Wifi_SWYBR9NECU,D2:BA:E4:37:D0:2F,-86
879,2026-03-01 12:44:47,35.5142,11.04607,BEE_032F,BC:0F:9A:91:03:2F,-86
878,2026-03-01 12:44:42,35.51424,11.04612,BEE_032F,BC:0F:9A:91:03:2F,-81
869,2026-03-01 12:43:57,35.51524,11.04625,W-48BD615,08:A6:F7:3C:4C:01,-87
868,2026-03-01 12:43:52,35.51528,11.04619,W-48BD615,08:A6:F7:3C:4C:01,-87
867,2026-03-01 12:43:47,35.51541,11.04604,TOPNET_7DD0,D8:47:32:36:7D:D0,-88
866,2026-03-01 12:43:42,35.51538,11.04608,Comtrend_0516,D8:B6:B7:5C:05:17,-88
830,2026-03-01 12:40:41,35.51641,11.04482,Cafe-The-Famous,3C:84:6A:60:BF:80,-85
828,2026-03-01 12:40:31,35.51647,11.04473,Cafe-The-Famous,3C:84:6A:60:BF:80,-83
827,2026-03-01 12:40:26,35.51647,11.04473,Cafe-The-Famous,3C:84:6A:60:BF:80,-83
826,2026-03-01 12:40:21,35.5165,11.04459,Cafe-The-Famous,3C:84:6A:60:BF:80,-75
824,2026-03-01 12:40:11,35.5165,11.04446,Cafe-The-Famous,3C:84:6A:60:BF:80,-75
823,2026-03-01 12:40:06,35.51653,11.0444,Cafe-The-Famous,3C:84:6A:60:BF:80,-75
822,2026-03-01 12:40:01,35.51655,11.04441,Cafe-The-Famous,3C:84:6A:60:BF:80,-75
821,2026-03-01 12:39:56,35.51659,11.04451,Cafe-The-Famous,3C:84:6A:60:BF:80,-75
811,2026-03-01 12:39:06,35.51716,11.04401,ooredoo-8BD2DE,98:A9:42:8B:D2:DF,-85
774,2026-03-01 12:36:00,35.5193,11.04333,ooredoo-441CF8,98:A9:42:44:1C:F9,-81
773,2026-03-01 12:35:55,35.51925,11.04333,ooredoo-441CF8,98:A9:42:44:1C:F9,-81
772,2026-03-01 12:35:50,35.51927,11.04333,ooredoo-441CF8,98:A9:42:44:1C:F9,-81
771,2026-03-01 12:35:45,35.51927,11.04333,ooredoo-441CF8,98:A9:42:44:1C:F9,-81
769,2026-03-01 12:35:35,35.51931,11.04334,ooredoo-441CF8,98:A9:42:44:1C:F9,-81
767,2026-03-01 12:35:25,35.51932,11.04334,ooredoo-441CF8,98:A9:42:44:1C:F9,-81
766,2026-03-01 12:35:20,35.51934,11.04333,ooredoo-441CF8,98:A9:42:44:1C:F9,-81
763,2026-03-01 12:35:05,35.51941,11.04325,ooredoo-441CF8,98:A9:42:44:1C:F9,-81
762,2026-03-01 12:35:00,35.51941,11.04325,ooredoo-441CF8,98:A9:42:44:1C:F9,-81
761,2026-03-01 12:34:55,35.51957,11.04321,ooredoo-441CF8,98:A9:42:44:1C:F9,-82
757,2026-03-01 12:34:35,35.51969,11.04313,ooredoo-441CF8,98:A9:42:44:1C:F9,-83
750,2026-03-01 12:34:00,35.51984,11.04267,MV30291596,14:6B:9C:55:CA:EB,-86
749,2026-03-01 12:33:55,35.51984,11.04253,MV30291596,14:6B:9C:55:CA:EB,-86
748,2026-03-01 12:33:49,35.51986,11.04252,MV30291596,14:6B:9C:55:CA:EB,-86
719,2026-03-01 12:31:24,35.52137,11.04229,Ooredoo 5G_913BAA,5C:4D:BF:91:3B:AA,-84
718,2026-03-01 12:31:19,35.52143,11.04222,Ooredoo-FEBC6E,98:A9:42:FE:BC:70,-76
718,2026-03-01 12:31:19,35.52143,11.04222,Ooredoo 5G_913BAA,5C:4D:BF:91:3B:AA,-84
717,2026-03-01 12:31:14,35.52191,11.04179,DAP-89283AAPSF7850C,A8:31:62:1D:AE:F3,-84
716,2026-03-01 12:31:09,35.52185,11.0419,Ooredoo-FEBC6E,98:A9:42:FE:BC:70,-84
716,2026-03-01 12:31:09,35.52185,11.0419,DAP-89283AAPSF7850C,A8:31:62:1D:AE:F3,-84
715,2026-03-01 12:31:04,35.52182,11.04191,DAP-89283AAPSF7850C,A8:31:62:1D:AE:F3,-84
714,2026-03-01 12:30:59,35.52179,11.04191,Ooredoo-FEBC6E,98:A9:42:FE:BC:70,-84
710,2026-03-01 12:30:39,35.5218,11.04189,ooredoo-8B64EE,98:A9:42:8B:64:EF,-86
710,2026-03-01 12:30:39,35.5218,11.04189,DAP-89283AAPSF7850C,A8:31:62:1D:AE:F3,-84
709,2026-03-01 12:30:34,35.52177,11.0419,ooredoo-8B64EE,98:A9:42:8B:64:EF,-86
709,2026-03-01 12:30:34,35.52177,11.0419,DAP-89283AAPSF7850C,A8:31:62:1D:AE:F3,-84
708,2026-03-01 12:30:29,35.52177,11.04191,DAP-89283AAPSF7850C,A8:31:62:1D:AE:F3,-84
708,2026-03-01 12:30:29,35.52177,11.04191,ooredoo-8B64EE,98:A9:42:8B:64:EF,-86
707,2026-03-01 12:30:24,35.52182,11.04191,DAP-89283AAPSF7850C,A8:31:62:1D:AE:F3,-84
706,2026-03-01 12:30:19,35.52187,11.04186,DAP-89283AAPSF7850C,A8:31:62:1D:AE:F3,-84
706,2026-03-01 12:30:19,35.52187,11.04186,MAXBOX5G_2452,62:A9:40:52:24:B8,-77
705,2026-03-01 12:30:14,35.52191,11.04184,DAP-89283AAPSF7850C,A8:31:62:1D:AE:F3,-84
705,2026-03-01 12:30:14,35.52191,11.04184,MAXBOX5G_2452,62:A9:40:52:24:B8,-77
704,2026-03-01 12:30:09,35.52198,11.04179,MAXBOX5G_2452,62:A9:40:52:24:B8,-77
704,2026-03-01 12:30:09,35.52198,11.04179,DAP-89283AAPSF7850C,A8:31:62:1D:AE:F3,-84
704,2026-03-01 12:30:09,35.52198,11.04179,TOPNET_3820,40:ED:00:06:38:20,-86
703,2026-03-01 12:30:04,35.52198,11.04179,MAXBOX5G_2452,62:A9:40:52:24:B8,-77
703,2026-03-01 12:30:04,35.52198,11.04179,DAP-89283AAPSF7850C,A8:31:62:1D:AE:F3,-84
703,2026-03-01 12:30:04,35.52198,11.04179,TOPNET_3820,40:ED:00:06:38:20,-86
702,2026-03-01 12:29:59,35.52198,11.04175,MAXBOX5G_2452,62:A9:40:52:24:B8,-77
701,2026-03-01 12:29:54,35.52199,11.04175,TOPNET_3820,40:ED:00:06:38:20,-86
700,2026-03-01 12:29:48,35.52204,11.04175,MAXBOX5G_2452,62:A9:40:52:24:B8,-77
699,2026-03-01 12:29:43,35.52221,11.04171,TOPNET_3820,40:ED:00:06:38:20,-86
699,2026-03-01 12:29:43,35.52221,11.04171,ooredoo-6D009D,98:A9:42:6D:00:9E,-83
697,2026-03-01 12:29:33,35.52209,11.04156,ooredoo-6D009D,98:A9:42:6D:00:9E,-87
694,2026-03-01 12:29:18,35.52228,11.04159,ooredoo-6D009D,98:A9:42:6D:00:9E,-82
692,2026-03-01 12:29:08,35.52239,11.04154,ooredoo-6D009D,98:A9:42:6D:00:9E,-82
692,2026-03-01 12:29:08,35.52239,11.04154,FLAMINGO2,A4:A9:30:2B:97:70,-83
691,2026-03-01 12:29:03,35.52244,11.04154,ooredoo-6D009D,98:A9:42:6D:00:9E,-82
691,2026-03-01 12:29:03,35.52244,11.04154,FLAMINGO2,A4:A9:30:2B:97:70,-83
689,2026-03-01 12:28:53,35.52248,11.04148,ooredoo-6D009D,98:A9:42:6D:00:9E,-75
689,2026-03-01 12:28:53,35.52248,11.04148,Ooredoo-31B9BF,FC:3F:FC:31:B9:C1,-83
687,2026-03-01 12:28:43,35.52247,11.04151,FLAMINGO2,A4:A9:30:2B:97:70,-83
686,2026-03-01 12:28:38,35.52258,11.04142,Ooredoo-31B9BF,FC:3F:FC:31:B9:C1,-83
667,2026-03-01 12:27:03,35.52329,11.0408,TOPNET_32D6,E8:F6:54:A1:32:DC,-87
662,2026-03-01 12:26:38,35.5234,11.04073,TOPNET_32D6,E8:F6:54:A1:32:DC,-87
661,2026-03-01 12:26:33,35.52337,11.04073,TOPNET_32D6,E8:F6:54:A1:32:DC,-87
1218,2026-03-01 13:13:01,35.50773,11.0563,MAH_1080,2C:F1:BB:18:01:50,-83
1217,2026-03-01 13:12:56,35.50771,11.05632,MAH_1080,2C:F1:BB:18:01:50,-84
1217,2026-03-01 13:12:56,35.50771,11.05632,ooredoo-441CE2,98:A9:42:44:1C:E3,-83
1216,2026-03-01 13:12:51,35.50766,11.05643,MAH_1080,2C:F1:BB:18:01:50,-84
1216,2026-03-01 13:12:51,35.50766,11.05643,ooredoo-441CE2,98:A9:42:44:1C:E3,-83
1216,2026-03-01 13:12:51,35.50766,11.05643,TOPNET_RIDD,18:0F:76:B0:CA:9C,-81
1216,2026-03-01 13:12:51,35.50766,11.05643,TT_5988,1C:61:B4:41:59:88,-88
1215,2026-03-01 13:12:46,35.50767,11.05653,ooredoo-43DD0C,98:A9:42:43:DD:0D,-71
1215,2026-03-01 13:12:46,35.50767,11.05653,MAH_1080,2C:F1:BB:18:01:50,-84
1215,2026-03-01 13:12:46,35.50767,11.05653,TOPNET_RIDD,18:0F:76:B0:CA:9C,-81
1215,2026-03-01 13:12:46,35.50767,11.05653,ooredoo-441CE2,98:A9:42:44:1C:E3,-83
1215,2026-03-01 13:12:46,35.50767,11.05653,TT_5988,1C:61:B4:41:59:88,-88
1214,2026-03-01 13:12:41,35.50769,11.05656,ooredoo-43DD0C,98:A9:42:43:DD:0D,-71
1214,2026-03-01 13:12:41,35.50769,11.05656,TOPNET_RIDD,18:0F:76:B0:CA:9C,-81
1214,2026-03-01 13:12:41,35.50769,11.05656,ooredoo-441CE2,98:A9:42:44:1C:E3,-83
1214,2026-03-01 13:12:41,35.50769,11.05656,MAH_1080,2C:F1:BB:18:01:50,-84
1214,2026-03-01 13:12:41,35.50769,11.05656,TT_5988,1C:61:B4:41:59:88,-88
1213,2026-03-01 13:12:36,35.50771,11.05662,ooredoo-43DD0C,98:A9:42:43:DD:0D,-71
1213,2026-03-01 13:12:36,35.50771,11.05662,MAH_1080,2C:F1:BB:18:01:50,-84
1212,2026-03-01 13:12:31,35.50771,11.05663,ooredoo-43DD0C,98:A9:42:43:DD:0D,-71
1212,2026-03-01 13:12:31,35.50771,11.05663,MAH_1080,2C:F1:BB:18:01:50,-84
1212,2026-03-01 13:12:31,35.50771,11.05663,GW_AP_07653344299,EC:41:F9:C2:21:6E,-86
1211,2026-03-01 13:12:26,35.50776,11.05664,ooredoo-441CE2,98:A9:42:44:1C:E3,-83
1211,2026-03-01 13:12:26,35.50776,11.05664,ooredoo-43DD0C,98:A9:42:43:DD:0D,-71
1211,2026-03-01 13:12:26,35.50776,11.05664,GW_AP_07653344299,EC:41:F9:C2:21:6E,-86
1211,2026-03-01 13:12:26,35.50776,11.05664,TOPNET_RIDD,18:0F:76:B0:CA:9C,-81
1211,2026-03-01 13:12:26,35.50776,11.05664,MAH_1080,2C:F1:BB:18:01:50,-84
1210,2026-03-01 13:12:21,35.50776,11.05664,ooredoo-43DD0C,98:A9:42:43:DD:0D,-71
1203,2026-03-01 13:11:46,35.5077,11.05646,MAH_1080,2C:F1:BB:18:01:50,-84
1202,2026-03-01 13:11:41,35.50786,11.05657,MAH_1080,2C:F1:BB:18:01:50,-84
1200,2026-03-01 13:11:31,35.50817,11.05678,MAH_1080,2C:F1:BB:18:01:50,-88
1197,2026-03-01 13:11:16,35.50768,11.05641,MAH_1080,2C:F1:BB:18:01:50,-84
1195,2026-03-01 13:11:06,35.50764,11.05644,MAH_1080,2C:F1:BB:18:01:50,-84
1194,2026-03-01 13:11:01,35.5076,11.05653,MAH_1080,2C:F1:BB:18:01:50,-84
1179,2026-03-01 13:09:45,35.50898,11.0567,Ooredoo 5G_0CEFD9,5C:7D:AE:0C:EF:D9,-87
1177,2026-03-01 13:09:35,35.50906,11.05642,TOPNET_64DF,EC:7C:2C:D6:64:E8,-87
1176,2026-03-01 13:09:30,35.50907,11.05626,TOPNET_64DF,EC:7C:2C:D6:64:E8,-87
1168,2026-03-01 13:08:50,35.50915,11.05594,ORANGE_4FE0,D4:1A:D1:04:4F:E0,-73
1165,2026-03-01 13:08:35,35.5093,11.0559,ooredoo-68B3D1,98:A9:42:68:B3:D2,-87
1164,2026-03-01 13:08:30,35.50929,11.05587,ooredoo-68B3D1,98:A9:42:68:B3:D2,-87
1163,2026-03-01 13:08:25,35.50929,11.05587,ooredoo-68B3D1,98:A9:42:68:B3:D2,-87
1139,2026-03-01 13:06:24,35.50976,11.05454,Ooredoo 5G_E9FC83,B8:D4:BC:E9:FC:83,-78
1137,2026-03-01 13:06:14,35.50976,11.05456,Ooredoo 5G_E9FC83,B8:D4:BC:E9:FC:83,-78
1136,2026-03-01 13:06:09,35.50976,11.05456,Ooredoo 5G_E9FC83,B8:D4:BC:E9:FC:83,-78
1135,2026-03-01 13:06:04,35.50974,11.05458,Ooredoo 5G_E9FC83,B8:D4:BC:E9:FC:83,-78
1134,2026-03-01 13:05:59,35.50976,11.05455,Ooredoo 5G_E9FC83,B8:D4:BC:E9:FC:83,-78
1133,2026-03-01 13:05:54,35.50985,11.05443,Ooredoo 5G_E9FC83,B8:D4:BC:E9:FC:83,-78
1132,2026-03-01 13:05:49,35.51004,11.05413,MAXBOX5G_2467,E2:47:A1:67:24:B8,-84
1131,2026-03-01 13:05:44,35.51007,11.05407,Orange-7866,A2:22:DF:66:78:92,-86
1130,2026-03-01 13:05:39,35.51009,11.05406,MAXBOX5G_2467,E2:47:A1:67:24:B8,-84
1129,2026-03-01 13:05:34,35.51007,11.05405,MAXBOX5G_2467,E2:47:A1:67:24:B8,-84
1129,2026-03-01 13:05:34,35.51007,11.05405,TT_A360,1C:61:B4:40:A3:60,-82
1128,2026-03-01 13:05:29,35.51015,11.05404,MAXBOX5G_2467,E2:47:A1:67:24:B8,-84
1128,2026-03-01 13:05:29,35.51015,11.05404,Orange-7866,A2:22:DF:66:78:92,-86
1127,2026-03-01 13:05:24,35.51015,11.05404,MAXBOX5G_2467,E2:47:A1:67:24:B8,-84
1125,2026-03-01 13:05:14,35.51018,11.05402,MAXBOX5G_2467,E2:47:A1:67:24:B8,-84
1125,2026-03-01 13:05:14,35.51018,11.05402,Ooredoo-Fratello,98:A9:42:FE:F3:6F,-87
1123,2026-03-01 13:05:04,35.51015,11.05399,Ooredoo-Fratello,98:A9:42:FE:F3:6F,-87
1122,2026-03-01 13:04:59,35.51015,11.0539,Ooredoo-Fratello,98:A9:42:FE:F3:6F,-87
1114,2026-03-01 13:04:19,35.51053,11.05374,vulcano,48:12:58:D9:86:E0,-85
1100,2026-03-01 13:03:09,35.51091,11.05262,Airbox-37f1,40:A7:86:B4:37:F2,-85
1099,2026-03-01 13:03:04,35.51091,11.05263,Airbox-37f1,40:A7:86:B4:37:F2,-85
1097,2026-03-01 13:02:54,35.51095,11.05262,Airbox-37f1,40:A7:86:B4:37:F2,-85
1096,2026-03-01 13:02:49,35.51099,11.0526,Airbox-37f1,40:A7:86:B4:37:F2,-85
1092,2026-03-01 13:02:29,35.51089,11.05246,Airbox-37f1,40:A7:86:B4:37:F2,-85
410,2026-03-14 22:55:52,35.51273,11.03534,HIDDEN,52:88:C7:CE:66:49,-84
410,2026-03-14 22:55:52,35.51273,11.03534,ALHN-7F6E,50:88:C7:9E:66:49,-85
410,2026-03-14 22:55:52,35.51273,11.03534,DGOG-263711-CPZSW,D8:83:32:12:4C:04,-87
410,2026-03-14 22:55:52,35.51273,11.03534,TT_C4F8,60:A4:B7:45:C4:F8,-87
409,2026-03-14 22:55:44,35.51278,11.03528,ALHN-7BC1_EXT,24:2F:D0:D3:7F:30,-74
409,2026-03-14 22:55:44,35.51278,11.03528,DGOG-263711-CPZSW,D8:83:32:12:4C:04,-87
409,2026-03-14 22:55:44,35.51278,11.03528,ALHN-7F6E,50:88:C7:9E:66:49,-85
409,2026-03-14 22:55:44,35.51278,11.03528,ooredoo-441262,98:A9:42:44:12:63,-89
408,2026-03-14 22:55:36,35.51279,11.03532,ooredoo-441262,98:A9:42:44:12:63,-89
408,2026-03-14 22:55:36,35.51279,11.03532,ALHN-73F0,50:88:C7:9D:AE:69,-89
408,2026-03-14 22:55:36,35.51279,11.03532,HIDDEN,52:88:C7:CD:AE:69,-82
408,2026-03-14 22:55:36,35.51279,11.03532,ALHN-7BC1_EXT,24:2F:D0:D3:7F:30,-74
408,2026-03-14 22:55:36,35.51279,11.03532,DGOG-263711-CPZSW,D8:83:32:12:4C:04,-87
408,2026-03-14 22:55:36,35.51279,11.03532,HIDDEN,52:88:C7:CE:66:49,-84
407,2026-03-14 22:55:29,35.5129,11.03532,ooredoo-441262,98:A9:42:44:12:63,-89
407,2026-03-14 22:55:29,35.5129,11.03532,ALHN-73F0,50:88:C7:9D:AE:69,-89
407,2026-03-14 22:55:29,35.5129,11.03532,TT_C4F8,60:A4:B7:45:C4:F8,-87
406,2026-03-14 22:55:21,35.51283,11.03533,ooredoo-441262,98:A9:42:44:12:63,-89
405,2026-03-14 22:55:14,35.5128,11.03538,ALHN-73F0,50:88:C7:9D:AE:69,-89
405,2026-03-14 22:55:14,35.5128,11.03538,HIDDEN,52:88:C7:CD:AE:69,-82
405,2026-03-14 22:55:14,35.5128,11.03538,ooredoo-441262,98:A9:42:44:12:63,-89
404,2026-03-14 22:55:06,35.51383,11.03552,ALHN-73F0,50:88:C7:9D:AE:69,-88
404,2026-03-14 22:55:06,35.51383,11.03552,HIDDEN,52:88:C7:CD:AE:69,-88
404,2026-03-14 22:55:06,35.51383,11.03552,ooredoo-5D8093,98:A9:42:5D:80:94,-82
404,2026-03-14 22:55:06,35.51383,11.03552,ooredoo-441262,98:A9:42:44:12:63,-90
403,2026-03-14 22:54:59,35.51403,11.03548,ooredoo-441262,98:A9:42:44:12:63,-87
402,2026-03-14 22:54:51,35.51391,11.03536,ooredoo-441262,98:A9:42:44:12:63,-90
400,2026-03-14 22:54:36,35.51353,11.03568,ooredoo-441262,98:A9:42:44:12:63,-88
400,2026-03-14 22:54:36,35.51353,11.03568,ooredoo-5D8093,98:A9:42:5D:80:94,-85
399,2026-03-14 22:54:28,35.51369,11.03551,Bannour Gri,98:A9:42:5D:80:A2,-87
399,2026-03-14 22:54:28,35.51369,11.03551,ooredoo-441262,98:A9:42:44:12:63,-90
398,2026-03-14 22:54:21,35.51369,11.03556,Bannour Gri,98:A9:42:5D:80:A2,-90
398,2026-03-14 22:54:21,35.51369,11.03556,ooredoo-5D8093,98:A9:42:5D:80:94,-85
398,2026-03-14 22:54:21,35.51369,11.03556,ooredoo-441262,98:A9:42:44:12:63,-90
397,2026-03-14 22:54:14,35.51367,11.03561,ooredoo-5D8093,98:A9:42:5D:80:94,-85
397,2026-03-14 22:54:14,35.51367,11.03561,ooredoo-441262,98:A9:42:44:12:63,-90
397,2026-03-14 22:54:14,35.51367,11.03561,Bannour Gri,98:A9:42:5D:80:A2,-90
396,2026-03-14 22:54:06,35.51392,11.03538,ooredoo-5D8093,98:A9:42:5D:80:94,-82
